date,region,product,units_sold,unit_price,revenue
2023-11-16,North,Beta,8,35,299.61
2023-11-16,North,Gamma,21,50,1043.03
2023-11-16,South,Alpha,19,20,369.05
2023-11-16,South,Beta,23,35,882.98
2023-11-16,South,Gamma,23,50,1154.14
2023-11-16,East,Alpha,21,20,434.58
2023-11-16,East,Beta,18,35,671.52
2023-11-16,East,Gamma,28,50,1449.26
2023-11-16,West,Alpha,27,20,540.64
2023-11-16,West,Beta,12,35,445.02
2023-11-16,West,Gamma,8,50,387.18
2023-11-17,North,Alpha,22,20,458.92
2023-11-17,North,Beta,10,35,338.88
2023-11-17,North,Gamma,26,50,1393.05
2023-11-17,South,Alpha,6,20,126.95
2023-11-17,South,Beta,26,35,881.31
2023-11-17,South,Gamma,7,50,383.43
2023-11-17,East,Alpha,9,20,191.04
2023-11-17,East,Beta,8,35,300.72
2023-11-17,East,Gamma,21,50,1065.3
2023-11-17,West,Alpha,29,20,558.84
2023-11-17,West,Beta,27,35,970.76
2023-11-17,West,Gamma,20,50,1080.14
2023-11-18,North,Alpha,16,20,336.49
2023-11-18,North,Beta,22,35,790.37
2023-11-18,North,Gamma,19,50,1032.28
2023-11-18,South,Alpha,22,20,454.83
2023-11-18,South,Beta,21,35,779.64
2023-11-18,South,Gamma,25,50,1198.19
2023-11-18,East,Alpha,25,20,510.67
2023-11-18,East,Beta,18,35,679.71
2023-11-18,East,Gamma,1,50,53.06
2023-11-18,West,Alpha,27,20,555.79
2023-11-18,West,Beta,24,35,910.34
2023-11-18,West,Gamma,26,50,1421.37
2023-11-19,North,Alpha,16,20,325.27
2023-11-19,North,Beta,15,35,576.41
2023-11-19,North,Gamma,25,50,1251.45
2023-11-19,South,Alpha,33,20,648.2
2023-11-19,South,Beta,22,35,810.59
2023-11-19,South,Gamma,21,50,998.58
2023-11-19,East,Alpha,19,20,362.11
2023-11-19,East,Beta,21,35,735.11
2023-11-19,East,Gamma,7,50,363.21
2023-11-19,West,Alpha,3,20,58.79
2023-11-19,West,Beta,22,35,846.54
2023-11-19,West,Gamma,31,50,1569.91
2023-11-20,North,Alpha,30,20,617.99
2023-11-20,North,Beta,15,35,529.63
2023-11-20,North,Gamma,16,50,760.62
2023-11-20,South,Alpha,20,20,439.99
2023-11-20,South,Beta,24,35,903.24
2023-11-20,South,Gamma,17,50,835.5
2023-11-20,East,Alpha,20,20,426.51
2023-11-20,East,Beta,16,35,569.29
2023-11-20,East,Gamma,13,50,687.58
2023-11-20,West,Alpha,17,20,338.67
2023-11-20,West,Beta,21,35,706.49
2023-11-20,West,Gamma,16,50,812.59
2023-11-21,North,Alpha,29,20,607.6
2023-11-21,North,Beta,10,35,361.22
2023-11-21,North,Gamma,27,50,1334.62
2023-11-21,South,Alpha,0,20,0.0
2023-11-21,South,Beta,33,35,1137.33
2023-11-21,South,Gamma,27,50,1351.87
2023-11-21,East,Alpha,36,20,691.63
2023-11-21,East,Beta,2,35,70.45
2023-11-21,East,Gamma,22,50,1047.87
2023-11-21,West,Alpha,15,20,309.63
2023-11-21,West,Beta,19,35,694.13
2023-11-21,West,Gamma,16,50,824.47
2023-11-22,North,Alpha,23,20,479.32
2023-11-22,North,Beta,12,35,418.4
2023-11-22,North,Gamma,30,50,1444.35
2023-11-22,South,Alpha,29,20,637.69
2023-11-22,South,Beta,17,35,634.14
2023-11-22,South,Gamma,29,50,1490.52
2023-11-22,East,Alpha,29,20,563.53
2023-11-22,East,Beta,18,35,626.75
2023-11-22,East,Gamma,33,50,1760.93
2023-11-22,West,Alpha,20,20,425.76
2023-11-22,West,Beta,11,35,390.38
2023-11-22,West,Gamma,19,50,1014.52
2023-11-23,North,Alpha,19,20,368.25
2023-11-23,North,Beta,13,35,498.87
2023-11-23,North,Gamma,12,50,574.34
2023-11-23,South,Alpha,29,20,554.26
2023-11-23,South,Beta,42,35,1495.78
2023-11-23,South,Gamma,14,50,728.89
2023-11-23,East,Alpha,21,20,407.21
2023-11-23,East,Beta,22,35,805.05
2023-11-23,East,Gamma,18,50,971.27
2023-11-23,West,Alpha,14,20,273.71
2023-11-23,West,Beta,31,35,1083.6
2023-11-23,West,Gamma,15,50,796.69
2023-11-24,North,Alpha,24,20,488.78
2023-11-24,North,Beta,21,35,802.89
2023-11-24,North,Gamma,17,50,918.06
2023-11-24,South,Alpha,16,20,305.0
2023-11-24,South,Beta,18,35,638.93
2023-11-24,South,Gamma,21,50,1102.74
2023-11-24,East,Alpha,7,20,144.41
2023-11-24,East,Beta,24,35,915.77
2023-11-24,East,Gamma,33,50,1664.89
2023-11-24,West,Alpha,17,20,366.78
2023-11-24,West,Beta,17,35,567.37
2023-11-24,West,Gamma,22,50,1135.52
2023-11-25,North,Alpha,16,20,308.52
2023-11-25,North,Beta,29,35,1062.87
2023-11-25,North,Gamma,22,50,1066.88
2023-11-25,South,Alpha,18,20,369.27
2023-11-25,South,Beta,30,35,1001.54
2023-11-25,South,Gamma,24,50,1210.02
2023-11-25,East,Alpha,8,20,164.52
2023-11-25,East,Beta,27,35,970.54
2023-11-25,East,Gamma,6,50,295.52
2023-11-25,West,Alpha,24,20,511.04
2023-11-25,West,Beta,24,35,854.87
2023-11-25,West,Gamma,6,50,324.01
2023-11-26,North,Alpha,30,20,577.78
2023-11-26,North,Beta,11,35,377.61
2023-11-26,North,Gamma,20,50,1044.99
2023-11-26,South,Alpha,8,20,168.0
2023-11-26,South,Beta,16,35,548.12
2023-11-26,South,Gamma,13,50,659.38
2023-11-26,East,Alpha,27,20,533.78
2023-11-26,East,Beta,26,35,881.09
2023-11-26,East,Gamma,18,50,899.34
2023-11-26,West,Alpha,11,20,216.9
2023-11-26,West,Beta,22,35,801.09
2023-11-26,West,Gamma,12,50,596.3
2023-11-27,North,Alpha,6,20,125.24
2023-11-27,North,Beta,29,35,1020.87
2023-11-27,North,Gamma,9,50,439.35
2023-11-27,South,Alpha,21,20,416.09
2023-11-27,South,Beta,12,35,414.26
2023-11-27,South,Gamma,10,50,502.66
2023-11-27,East,Alpha,23,20,464.12
2023-11-27,East,Beta,34,35,1196.94
2023-11-27,East,Gamma,30,50,1485.27
2023-11-27,West,Alpha,27,20,538.85
2023-11-27,West,Beta,7,35,264.61
2023-11-27,West,Gamma,24,50,1234.29
2023-11-28,North,Alpha,20,20,421.26
2023-11-28,North,Beta,12,35,437.56
2023-11-28,North,Gamma,28,50,1430.2
2023-11-28,South,Alpha,8,20,156.37
2023-11-28,South,Beta,25,35,936.37
2023-11-28,South,Gamma,24,50,1317.12
2023-11-28,East,Alpha,18,20,355.91
2023-11-28,East,Beta,16,35,537.38
2023-11-28,East,Gamma,17,50,921.57
2023-11-28,West,Alpha,21,20,437.36
2023-11-28,West,Beta,16,35,552.72
2023-11-28,West,Gamma,15,50,741.45
2023-11-29,North,Alpha,17,20,354.03
2023-11-29,North,Beta,17,35,609.41
2023-11-29,North,Gamma,20,50,1074.5
2023-11-29,South,Alpha,17,20,342.61
2023-11-29,South,Beta,27,35,992.69
2023-11-29,South,Gamma,25,50,1322.88
2023-11-29,East,Alpha,31,20,593.6
2023-11-29,East,Beta,10,35,343.81
2023-11-29,East,Gamma,27,50,1364.63
2023-11-29,West,Alpha,21,20,453.11
2023-11-29,West,Beta,17,35,653.69
2023-11-29,West,Gamma,19,50,917.02
2023-11-30,North,Alpha,22,20,444.77
2023-11-30,North,Beta,12,35,418.75
2023-11-30,North,Gamma,0,50,0.0
2023-11-30,South,Alpha,10,20,197.32
2023-11-30,South,Beta,15,35,524.85
2023-11-30,South,Gamma,28,50,1362.73
2023-11-30,East,Alpha,20,20,420.02
2023-11-30,East,Beta,14,35,516.04
2023-11-30,East,Gamma,25,50,1324.31
2023-11-30,West,Alpha,26,20,515.87
2023-11-30,West,Beta,9,35,335.3
2023-11-30,West,Gamma,23,50,1158.47
2023-12-01,North,Alpha,17,20,334.63
2023-12-01,North,Beta,8,35,271.34
2023-12-01,North,Gamma,11,50,597.13
2023-12-01,South,Alpha,21,20,423.79
2023-12-01,South,Beta,22,35,838.58
2023-12-01,South,Gamma,18,50,934.77
2023-12-01,East,Alpha,21,20,446.78
2023-12-01,East,Beta,14,35,470.49
2023-12-01,East,Gamma,16,50,798.67
2023-12-01,West,Alpha,20,20,429.33
2023-12-01,West,Beta,27,35,1021.52
2023-12-01,West,Gamma,15,50,776.95
2023-12-02,North,Alpha,24,20,507.6
2023-12-02,North,Beta,2,35,76.21
2023-12-02,North,Gamma,10,50,477.44
2023-12-02,South,Alpha,29,20,598.44
2023-12-02,South,Beta,32,35,1205.29
2023-12-02,South,Gamma,27,50,1284.49
2023-12-02,East,Alpha,17,20,327.97
2023-12-02,East,Beta,21,35,733.02
2023-12-02,East,Gamma,31,50,1595.85
2023-12-02,West,Alpha,21,20,444.65
2023-12-02,West,Beta,18,35,676.64
2023-12-02,West,Gamma,20,50,994.58
2023-12-03,North,Alpha,13,20,274.27
2023-12-03,North,Beta,20,35,733.1
2023-12-03,North,Gamma,33,50,1606.57
2023-12-03,South,Alpha,23,20,453.11
2023-12-03,South,Beta,3,35,112.09
2023-12-03,South,Gamma,30,50,1552.9
2023-12-03,East,Alpha,16,20,310.82
2023-12-03,East,Beta,22,35,817.18
2023-12-03,East,Gamma,12,50,615.89
2023-12-03,West,Alpha,26,20,544.83
2023-12-03,West,Beta,10,35,368.66
2023-12-03,West,Gamma,19,50,1023.59
2023-12-04,North,Alpha,0,20,0.0
2023-12-04,North,Beta,26,35,956.46
2023-12-04,North,Gamma,30,50,1593.35
2023-12-04,South,Alpha,13,20,284.75
2023-12-04,South,Beta,9,35,326.46
2023-12-04,South,Gamma,16,50,795.56
2023-12-04,East,Alpha,10,20,203.67
2023-12-04,East,Beta,16,35,607.26
2023-12-04,East,Gamma,19,50,995.62
2023-12-04,West,Alpha,30,20,619.08
2023-12-04,West,Beta,16,35,587.4
2023-12-04,West,Gamma,20,50,1049.67
2023-12-05,North,Alpha,28,20,597.99
2023-12-05,North,Beta,15,35,518.11
2023-12-05,North,Gamma,18,50,936.77
2023-12-05,South,Alpha,24,20,462.63
2023-12-05,South,Beta,15,35,508.08
2023-12-05,South,Gamma,16,50,854.55
2023-12-05,East,Alpha,21,20,431.65
2023-12-05,East,Beta,13,35,461.76
2023-12-05,East,Gamma,10,50,507.42
2023-12-05,West,Alpha,11,20,234.95
2023-12-05,West,Beta,20,35,758.3
2023-12-05,West,Gamma,16,50,838.71
2023-12-06,North,Alpha,22,20,473.39
2023-12-06,North,Beta,17,35,596.47
2023-12-06,North,Gamma,30,50,1531.55
2023-12-06,South,Alpha,23,20,494.49
2023-12-06,South,Beta,26,35,977.41
2023-12-06,South,Gamma,27,50,1344.77
2023-12-06,East,Alpha,11,20,232.6
2023-12-06,East,Beta,12,35,428.1
2023-12-06,East,Gamma,22,50,1188.63
2023-12-06,West,Alpha,17,20,364.36
2023-12-06,West,Beta,29,35,967.04
2023-12-06,West,Gamma,22,50,1080.94
2023-12-07,North,Alpha,19,20,386.33
2023-12-07,North,Beta,10,35,351.65
2023-12-07,North,Gamma,29,50,1589.76
2023-12-07,South,Alpha,25,20,517.35
2023-12-07,South,Beta,7,35,238.39
2023-12-07,South,Gamma,27,50,1350.32
2023-12-07,East,Alpha,25,20,485.44
2023-12-07,East,Beta,21,35,724.79
2023-12-07,East,Gamma,21,50,1008.97
2023-12-07,West,Alpha,21,20,444.85
2023-12-07,West,Beta,26,35,986.09
2023-12-07,West,Gamma,14,50,677.59
2023-12-08,North,Alpha,22,20,427.11
2023-12-08,North,Beta,22,35,819.25
2023-12-08,North,Gamma,19,50,951.33
2023-12-08,South,Alpha,17,20,358.18
2023-12-08,South,Beta,15,35,560.15
2023-12-08,South,Gamma,17,50,913.8
2023-12-08,East,Alpha,8,20,152.67
2023-12-08,East,Beta,28,35,1050.97
2023-12-08,East,Gamma,21,50,1131.66
2023-12-08,West,Alpha,27,20,519.33
2023-12-08,West,Beta,20,35,669.1
2023-12-08,West,Gamma,20,50,1011.14
2023-12-09,North,Alpha,13,20,255.84
2023-12-09,North,Beta,26,35,906.05
2023-12-09,North,Gamma,3,50,144.72
2023-12-09,South,Alpha,28,20,532.79
2023-12-09,South,Beta,29,35,1032.21
2023-12-09,South,Gamma,21,50,1020.41
2023-12-09,East,Alpha,15,20,325.55
2023-12-09,East,Beta,26,35,920.06
2023-12-09,East,Gamma,11,50,555.56
2023-12-09,West,Alpha,23,20,441.35
2023-12-09,West,Beta,20,35,710.5
2023-12-09,West,Gamma,21,50,1091.99
2023-12-10,North,Alpha,22,20,439.86
2023-12-10,North,Beta,30,35,1114.75
2023-12-10,North,Gamma,17,50,879.78
2023-12-10,South,Alpha,17,20,337.11
2023-12-10,South,Beta,28,35,1033.65
2023-12-10,South,Gamma,24,50,1171.66
2023-12-10,East,Alpha,9,20,197.68
2023-12-10,East,Beta,36,35,1361.49
2023-12-10,East,Gamma,13,50,697.13
2023-12-10,West,Alpha,9,20,184.95
2023-12-10,West,Beta,8,35,284.33
2023-12-10,West,Gamma,17,50,915.13
2023-12-11,North,Alpha,20,20,387.62
2023-12-11,North,Beta,23,35,872.16
2023-12-11,North,Gamma,9,50,465.66
2023-12-11,South,Alpha,18,20,355.57
2023-12-11,South,Beta,1,35,36.02
2023-12-11,South,Gamma,25,50,1281.37
2023-12-11,East,Alpha,21,20,449.86
2023-12-11,East,Beta,16,35,583.75
2023-12-11,East,Gamma,15,50,809.77
2023-12-11,West,Alpha,28,20,555.22
2023-12-11,West,Beta,17,35,619.67
2023-12-11,West,Gamma,14,50,672.78
2023-12-12,North,Alpha,22,20,425.44
2023-12-12,North,Beta,27,35,955.63
2023-12-12,North,Gamma,13,50,662.17
2023-12-12,South,Alpha,18,20,344.29
2023-12-12,South,Beta,40,35,1516.57
2023-12-12,South,Gamma,18,50,888.03
2023-12-12,East,Alpha,27,20,528.0
2023-12-12,East,Beta,26,35,913.67
2023-12-12,East,Gamma,16,50,856.44
2023-12-12,West,Alpha,22,20,419.73
2023-12-12,West,Beta,9,35,336.31
2023-12-12,West,Gamma,25,50,1308.0
2023-12-13,North,Alpha,15,20,286.76
2023-12-13,North,Beta,18,35,690.24
2023-12-13,North,Gamma,25,50,1299.66
2023-12-13,South,Alpha,20,20,401.06
2023-12-13,South,Beta,9,35,331.1
2023-12-13,South,Gamma,20,50,960.45
2023-12-13,East,Alpha,12,20,239.25
2023-12-13,East,Beta,9,35,344.19
2023-12-13,East,Gamma,17,50,868.26
2023-12-13,West,Alpha,27,20,586.99
2023-12-13,West,Beta,21,35,731.12
2023-12-13,West,Gamma,6,50,326.52
2023-12-14,North,Alpha,24,20,512.88
2023-12-14,North,Beta,17,35,649.05
2023-12-14,North,Gamma,11,50,556.64
2023-12-14,South,Alpha,25,20,487.32
2023-12-14,South,Beta,27,35,1035.42
2023-12-14,South,Gamma,10,50,541.24
2023-12-14,East,Alpha,25,20,533.93
2023-12-14,East,Beta,24,35,814.87
2023-12-14,East,Gamma,11,50,555.33
2023-12-14,West,Alpha,26,20,567.97
2023-12-14,West,Beta,8,35,270.85
2023-12-14,West,Gamma,30,50,1550.22
2023-12-15,North,Alpha,27,20,518.95
2023-12-15,North,Beta,16,35,565.92
2023-12-15,North,Gamma,23,50,1177.42
2023-12-15,South,Alpha,14,20,294.54
2023-12-15,South,Beta,25,35,871.12
2023-12-15,South,Gamma,21,50,1040.61
2023-12-15,East,Alpha,28,20,566.75
2023-12-15,East,Beta,24,35,849.18
2023-12-15,East,Gamma,21,50,1030.02
2023-12-15,West,Alpha,27,20,549.27
2023-12-15,West,Beta,13,35,438.84
2023-12-15,West,Gamma,18,50,916.89
2023-12-16,North,Alpha,6,20,126.17
2023-12-16,North,Beta,11,35,419.69
2023-12-16,North,Gamma,10,50,504.41
2023-12-16,South,Alpha,12,20,235.96
2023-12-16,South,Beta,19,35,689.17
2023-12-16,South,Gamma,16,50,846.34
2023-12-16,East,Alpha,30,20,622.33
2023-12-16,East,Beta,18,35,661.16
2023-12-16,East,Gamma,30,50,1572.7
2023-12-16,West,Alpha,33,20,700.77
2023-12-16,West,Beta,18,35,638.03
2023-12-16,West,Gamma,16,50,817.41
2023-12-17,North,Alpha,26,20,564.04
2023-12-17,North,Beta,20,35,742.09
2023-12-17,North,Gamma,15,50,749.79
2023-12-17,South,Alpha,16,20,342.68
2023-12-17,South,Beta,28,35,1065.3
2023-12-17,South,Gamma,26,50,1317.96
2023-12-17,East,Alpha,18,20,352.61
2023-12-17,East,Beta,16,35,610.13
2023-12-17,East,Gamma,15,50,784.56
2023-12-17,West,Alpha,30,20,572.49
2023-12-17,West,Beta,12,35,410.38
2023-12-17,West,Gamma,9,50,463.51
2023-12-18,North,Alpha,17,20,351.14
2023-12-18,North,Beta,28,35,983.93
2023-12-18,North,Gamma,23,50,1175.95
2023-12-18,South,Alpha,25,20,529.96
2023-12-18,South,Beta,10,35,369.6
2023-12-18,South,Gamma,35,50,1805.14
2023-12-18,East,Alpha,15,20,310.18
2023-12-18,East,Beta,20,35,667.96
2023-12-18,East,Gamma,21,50,1063.2
2023-12-18,West,Alpha,17,20,358.48
2023-12-18,West,Beta,10,35,381.16
2023-12-18,West,Gamma,31,50,1674.23
2023-12-19,North,Alpha,11,20,210.84
2023-12-19,North,Beta,17,35,571.96
2023-12-19,North,Gamma,22,50,1132.06
2023-12-19,South,Alpha,24,20,503.17
2023-12-19,South,Beta,0,35,0.0
2023-12-19,South,Gamma,24,50,1184.34
2023-12-19,East,Alpha,8,20,164.59
2023-12-19,East,Beta,25,35,900.67
2023-12-19,East,Gamma,27,50,1317.99
2023-12-19,West,Alpha,1,20,21.25
2023-12-19,West,Beta,28,35,1073.84
2023-12-19,West,Gamma,14,50,688.43
2023-12-20,North,Alpha,20,20,433.71
2023-12-20,North,Beta,14,35,477.8
2023-12-20,North,Gamma,13,50,643.45
2023-12-20,South,Alpha,11,20,212.12
2023-12-20,South,Beta,20,35,667.04
2023-12-20,South,Gamma,24,50,1278.57
2023-12-20,East,Alpha,21,20,435.13
2023-12-20,East,Beta,17,35,637.83
2023-12-20,East,Gamma,13,50,633.3
2023-12-20,West,Alpha,22,20,469.85
2023-12-20,West,Beta,16,35,595.02
2023-12-20,West,Gamma,15,50,803.87
2023-12-21,North,Alpha,26,20,539.9
2023-12-21,North,Beta,24,35,872.48
2023-12-21,North,Gamma,32,50,1656.95
2023-12-21,South,Alpha,22,20,420.61
2023-12-21,South,Beta,10,35,358.9
2023-12-21,South,Gamma,20,50,1099.85
2023-12-21,East,Alpha,31,20,661.12
2023-12-21,East,Beta,22,35,755.1
2023-12-21,East,Gamma,24,50,1217.99
2023-12-21,West,Alpha,20,20,382.81
2023-12-21,West,Beta,16,35,549.45
2023-12-21,West,Gamma,18,50,894.73
2023-12-22,North,Alpha,23,20,444.25
2023-12-22,North,Beta,27,35,1012.78
2023-12-22,North,Gamma,14,50,732.44
2023-12-22,South,Alpha,27,20,524.01
2023-12-22,South,Beta,21,35,769.63
2023-12-22,South,Gamma,20,50,987.27
2023-12-22,East,Alpha,13,20,264.94
2023-12-22,East,Beta,19,35,649.81
2023-12-22,East,Gamma,9,50,468.3
2023-12-22,West,Alpha,23,20,482.34
2023-12-22,West,Beta,18,35,617.55
2023-12-22,West,Gamma,22,50,1184.87
2023-12-23,North,Alpha,19,20,369.31
2023-12-23,North,Beta,15,35,540.54
2023-12-23,North,Gamma,11,50,585.27
2023-12-23,South,Alpha,22,20,449.42
2023-12-23,South,Beta,30,35,1007.01
2023-12-23,South,Gamma,20,50,1098.51
2023-12-23,East,Alpha,24,20,456.17
2023-12-23,East,Beta,24,35,908.21
2023-12-23,East,Gamma,13,50,655.07
2023-12-23,West,Alpha,11,20,216.71
2023-12-23,West,Beta,29,35,1072.46
2023-12-23,West,Gamma,7,50,371.9
2023-12-24,North,Alpha,8,20,165.55
2023-12-24,North,Beta,23,35,830.72
2023-12-24,North,Gamma,30,50,1519.74
2023-12-24,South,Alpha,1,20,20.37
2023-12-24,South,Beta,21,35,755.83
2023-12-24,South,Gamma,21,50,1005.73
2023-12-24,East,Alpha,4,20,81.02
2023-12-24,East,Beta,10,35,343.5
2023-12-24,East,Gamma,18,50,929.54
2023-12-24,West,Alpha,29,20,602.61
2023-12-24,West,Beta,25,35,841.95
2023-12-24,West,Gamma,29,50,1430.94
2023-12-25,North,Alpha,32,20,685.08
2023-12-25,North,Beta,18,35,659.08
2023-12-25,North,Gamma,23,50,1123.53
2023-12-25,South,Alpha,21,20,403.76
2023-12-25,South,Beta,23,35,857.2
2023-12-25,South,Gamma,7,50,369.05
2023-12-25,East,Alpha,17,20,354.97
2023-12-25,East,Beta,18,35,674.13
2023-12-25,East,Gamma,28,50,1460.06
2023-12-25,West,Alpha,13,20,284.44
2023-12-25,West,Beta,25,35,909.85
2023-12-25,West,Gamma,12,50,606.9
2023-12-26,North,Alpha,32,20,643.05
2023-12-26,North,Beta,22,35,806.28
2023-12-26,North,Gamma,31,50,1514.57
2023-12-26,South,Alpha,11,20,236.6
2023-12-26,South,Beta,15,35,544.03
2023-12-26,South,Gamma,18,50,923.86
2023-12-26,East,Alpha,10,20,195.79
2023-12-26,East,Beta,7,35,233.22
2023-12-26,East,Gamma,8,50,386.33
2023-12-26,West,Alpha,16,20,323.42
2023-12-26,West,Beta,14,35,506.25
2023-12-26,West,Gamma,15,50,741.55
2023-12-27,North,Alpha,22,20,434.59
2023-12-27,North,Beta,11,35,423.41
2023-12-27,North,Gamma,19,50,906.76
2023-12-27,South,Alpha,21,20,447.36
2023-12-27,South,Beta,22,35,806.18
2023-12-27,South,Gamma,27,50,1324.1
2023-12-27,East,Alpha,19,20,383.41
2023-12-27,East,Beta,23,35,869.52
2023-12-27,East,Gamma,20,50,1060.28
2023-12-27,West,Alpha,25,20,521.09
2023-12-27,West,Beta,16,35,547.49
2023-12-27,West,Gamma,18,50,913.86
2023-12-28,North,Alpha,24,20,489.84
2023-12-28,North,Beta,18,35,657.88
2023-12-28,North,Gamma,31,50,1528.41
2023-12-28,South,Alpha,19,20,415.61
2023-12-28,South,Beta,6,35,205.2
2023-12-28,South,Gamma,46,50,2233.32
2023-12-28,East,Alpha,24,20,463.79
2023-12-28,East,Beta,21,35,767.35
2023-12-28,East,Gamma,17,50,931.96
2023-12-28,West,Alpha,12,20,241.81
2023-12-28,West,Beta,26,35,903.37
2023-12-28,West,Gamma,18,50,865.67
2023-12-29,North,Alpha,22,20,428.75
2023-12-29,North,Beta,13,35,496.95
2023-12-29,North,Gamma,8,50,406.93
2023-12-29,South,Alpha,11,20,213.82
2023-12-29,South,Beta,14,35,535.39
2023-12-29,South,Gamma,12,50,588.41
2023-12-29,East,Alpha,11,20,225.16
2023-12-29,East,Beta,21,35,777.04
2023-12-29,East,Gamma,7,50,376.04
2023-12-29,West,Alpha,18,20,392.52
2023-12-29,West,Beta,12,35,414.48
2023-12-29,West,Gamma,24,50,1244.81
2023-12-30,North,Alpha,20,20,429.69
2023-12-30,North,Beta,20,35,685.21
2023-12-30,North,Gamma,19,50,1044.09
2023-12-30,South,Alpha,19,20,395.85
2023-12-30,South,Beta,21,35,803.77
2023-12-30,South,Gamma,22,50,1150.19
2023-12-30,East,Alpha,26,20,518.14
2023-12-30,East,Beta,20,35,682.18
2023-12-30,East,Gamma,22,50,1077.12
2023-12-30,West,Alpha,23,20,499.95
2023-12-30,West,Beta,13,35,488.95
2023-12-30,West,Gamma,25,50,1323.38
2023-12-31,North,Alpha,12,20,253.02
2023-12-31,North,Beta,29,35,1090.7
2023-12-31,North,Gamma,27,50,1440.68
2023-12-31,South,Alpha,22,20,437.69
2023-12-31,South,Beta,37,35,1389.31
2023-12-31,South,Gamma,12,50,591.44
2023-12-31,East,Alpha,16,20,318.43
2023-12-31,East,Beta,31,35,1124.16
2023-12-31,East,Gamma,30,50,1513.36
2023-12-31,West,Alpha,10,20,216.43
2023-12-31,West,Beta,17,35,602.37
2023-12-31,West,Gamma,21,50,1035.22
